grupo,customer_types,sin_tacc,event_date,reserved_at,canceled_at,checked_at,anticipacion_min,status,customer_id
Becas personal,Becas Docentes,False,2026-07-29,2026-07-29 08:26:00.385000-03:00,,2026-07-29 12:14:59.381000-03:00,228.98326666666665,used,8044
Becas personal,Becas Docentes,False,2026-07-29,2026-07-29 08:33:42.874000-03:00,,2026-07-29 12:43:47.474000-03:00,250.07666666666668,used,8194
Becas personal,Becas Docentes,False,2026-07-29,2026-07-29 09:15:47.117000-03:00,,2026-07-29 12:43:51.288000-03:00,208.06951666666666,used,8195
Becas personal,Becas Docentes,False,2026-07-29,2026-07-29 08:06:45.665000-03:00,,2026-07-29 12:43:54.233000-03:00,277.14279999999997,used,8196
Becas personal,Becas Docentes,False,2026-07-29,2026-07-29 09:41:40.700000-03:00,,2026-07-29 12:48:55.040000-03:00,187.239,used,8216
Becas personal,Becas Docentes,False,2026-07-29,2026-07-29 09:00:30.698000-03:00,,2026-07-29 13:22:09.764000-03:00,261.6511,used,8372
Becas personal,Becas Docentes,False,2026-07-29,2026-07-29 09:36:13.559000-03:00,,2026-07-29 13:24:32.377000-03:00,228.3136333333333,used,8392
Becas personal,Becas Docentes,False,2026-07-29,2026-07-29 09:19:56.257000-03:00,,2026-07-29 13:24:34.326000-03:00,244.63448333333332,used,8393
Becas personal,Becas Docentes,False,2026-07-29,2026-07-29 09:15:03.209000-03:00,,2026-07-29 13:24:38.188000-03:00,249.58298333333332,used,8394
Becas personal,Becas Docentes,False,2026-07-29,2026-07-29 09:16:01.997000-03:00,,2026-07-29 13:24:39.596000-03:00,248.62665,used,8395
Becas personal,Becas Docentes,False,2026-07-29,2026-07-29 10:17:20.160000-03:00,,2026-07-29 13:31:51.515000-03:00,194.52258333333333,used,8429
Becas personal,Becas Docentes,False,2026-07-29,2026-07-29 09:00:04.173000-03:00,,2026-07-29 13:51:41.806000-03:00,291.6272166666667,used,8496
Becas personal,Becas Docentes,False,2026-07-29,2026-07-29 08:21:38.478000-03:00,,2026-07-29 14:17:30.459000-03:00,355.86635,used,8596
Becas personal,Becas Docentes,False,2026-07-30,2026-07-30 08:00:51.459000-03:00,,2026-07-30 12:23:26.809000-03:00,262.5891666666667,used,8823
Becas personal,Becas Docentes,False,2026-07-30,2026-07-30 10:39:46.860000-03:00,,2026-07-30 12:35:30.159000-03:00,115.72165,used,8871
Becas personal,Becas Docentes,False,2026-07-30,2026-07-30 09:47:52.713000-03:00,,2026-07-30 12:42:47.248000-03:00,174.90891666666667,used,8911
Becas personal,Becas Docentes,False,2026-07-30,2026-07-30 08:06:23.702000-03:00,,2026-07-30 12:42:57.437000-03:00,276.56225,used,8914
Becas personal,Becas Docentes,False,2026-07-30,2026-07-30 08:23:03.862000-03:00,,2026-07-30 12:43:02.248000-03:00,259.9731,used,8915
Becas personal,Becas Docentes,False,2026-07-30,2026-07-30 08:41:16.219000-03:00,,2026-07-30 12:52:51.686000-03:00,251.59111666666666,used,8960
