grupo,customer_types,sin_tacc,event_date,reserved_at,canceled_at,checked_at,anticipacion_min,status,customer_id
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 09:54:36.726000-03:00,,2026-07-01 12:39:18.691000-03:00,164.69941666666668,used,389
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:01:29.335000-03:00,,2026-07-01 12:39:25.796000-03:00,277.94101666666666,used,391
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 09:08:55.429000-03:00,,2026-07-01 12:39:49.802000-03:00,210.90621666666667,used,397
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 09:36:30.813000-03:00,,2026-07-01 12:39:53.831000-03:00,183.38363333333334,used,398
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:03:19.951000-03:00,,2026-07-01 12:40:08.199000-03:00,276.8041333333333,used,400
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 09:51:53.727000-03:00,,2026-07-01 12:40:13.691000-03:00,168.33273333333332,used,402
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 09:36:59.715000-03:00,,2026-07-01 12:40:16.862000-03:00,183.28578333333334,used,403
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:41:58.450000-03:00,,2026-07-01 12:40:18.411000-03:00,238.33268333333334,used,404
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:50:25.197000-03:00,,2026-07-01 12:40:40.500000-03:00,230.25505,used,408
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 10:09:33.982000-03:00,,2026-07-01 12:41:24.277000-03:00,151.83825,used,413
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:57:18.435000-03:00,,2026-07-01 12:41:28.878000-03:00,224.17405,used,414
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:02:09.934000-03:00,,2026-07-01 12:41:31.936000-03:00,279.3667,used,415
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:52:20.344000-03:00,,2026-07-01 12:41:44.063000-03:00,229.39531666666664,used,416
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:00:08.814000-03:00,,2026-07-01 12:41:55.947000-03:00,281.78555,used,419
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:01:26.647000-03:00,,2026-07-01 12:42:39.383000-03:00,281.21226666666666,used,421
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:01:33.016000-03:00,,2026-07-01 12:42:57.191000-03:00,281.40291666666667,used,424
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:41:47.077000-03:00,,2026-07-01 12:43:01.067000-03:00,241.23316666666668,used,425
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:41:33.717000-03:00,,2026-07-01 12:43:04.194000-03:00,241.50795000000002,used,426
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:45:52.164000-03:00,2026-07-01 08:45:44.842000-03:00,2026-07-01 12:43:31.833000-03:00,237.66115,used,428
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:03:51.474000-03:00,,2026-07-01 12:43:44.833000-03:00,279.8893166666667,used,430
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 09:43:13.981000-03:00,,2026-07-01 12:43:48.207000-03:00,180.57043333333334,used,431
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:11:44.206000-03:00,,2026-07-01 12:43:55.120000-03:00,272.1819,used,433
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:20:53.219000-03:00,,2026-07-01 12:44:11.230000-03:00,263.30018333333334,used,437
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:09:39.484000-03:00,,2026-07-01 12:44:38.331000-03:00,274.98078333333336,used,441
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 09:08:23.322000-03:00,,2026-07-01 12:44:48.106000-03:00,216.41306666666665,used,442
